0.5,0.9,6.6998
0,0.22,1.5357
0.24,0.31,3.5142
0.81,0.55,3.3031
0.9,0.72,2.8467
0.97,0.7,2.4913
0.58,0.01,4.7313
0.84,0.88,3.6961
0.15,0.31,2.4708
0.22,0.42,3.4695
0.94,0.71,2.4759
0.98,0.72,2.3598
0.91,0.5,2.2996
0.13,0.42,2.4723
0.63,0.68,5.6679
0.82,0.74,3.6557
0.3,0.06,3.739
0.02,0.68,2.4933
0.01,0.08,1.0484
0.01,0.27,1.4658
0.51,0.79,6.5343
0.5,0.18,5.349
0.17,0.88,3.8288
0.74,0.74,4.677
0.52,0.06,5.103
0.06,0.72,2.5585
0.22,0.71,4.1373
0.27,0.26,3.7827
0.32,0.52,4.8822
0.8,0.33,3.046
0,0.08,1.1597
0.59,0.5,5.7627
0.04,0.27,1.6035
0.13,0.28,2.2184
0.85,0.14,2.0633
0.3,0.91,5.4774
0.18,0.78,3.7739
0.58,0.25,5.1804
0.2,0.83,4.076
0.1,0.56,2.4985
0.28,0.94,5.2861
0.86,0.13,1.8959
0.77,0.57,3.8148
0.25,0.52,4.0499
0.91,0.02,1.405
0.49,0.66,6.1947
0.32,0.48,4.9022
0.77,0.09,2.8988
0.24,0.1,3.0318
0.67,0.02,4.068
0.27,0,3.2892
0.25,0.64,4.1858
0.29,0.54,4.4289
0.27,0.09,3.3649
0.06,0.44,2.0505
0.89,0.65,2.7551
0.09,0.15,1.6418
0.1,0.22,1.8148
0.35,0.34,4.7716
0.05,0.28,1.661
0.34,0.51,5.1473
0.05,0.53,2.2614
0.94,0.74,2.5613
0.74,0.94,5.0141
0.94,0.01,1.1644
0.3,0.78,5.1097
0.68,0.49,4.7798
0.07,0.23,1.6701
0,0.64,2.2439
0.28,0.1,3.6316
0.96,0.86,2.7107
0.79,0.9,4.4236
0.45,0.33,5.5556
0.48,0.97,6.9908
0.42,0.25,5.2084
0.76,0.9,4.6292
0.13,0.49,2.5772
0.91,0.64,2.5599
0.64,0.3,4.9184
0.11,0.03,1.6422
0.05,0.14,1.4273
0.93,0.5,2.2202
0.51,0.64,6.2254
0.03,0.54,2.1304
0.02,0.24,1.4753
0.4,0.13,4.8894
0.08,0.31,1.9201
0.01,0.14,1.3704
0.78,0.03,2.6268
0.75,0.97,4.9355
0.38,0.04,4.518
0.39,0.1,4.6576
0.07,0.43,1.9735
0.45,0.57,6.0134
0.76,0.07,3.0393
0.67,0.36,4.7292
0.73,0.56,4.2606
0.23,0.44,3.5689
0.81,0.41,3.1289
0.83,0.83,3.6401
0.06,0.86,2.8686
0.72,0.95,5.3091
0.77,0.48,3.6834
0.55,0.58,6.0077
0.13,0.77,3.2696
0.93,0.99,3.173
0.31,0.06,3.913
0.98,0.36,1.7809
0.69,0.07,3.7937
0.38,0.48,5.4281
0.2,0.32,2.9903
0.63,0.63,5.5916
0.8,0.09,2.6525
0.24,0.73,4.3697
0.86,0.17,1.9381
0.12,0.48,2.4302
0.85,0.21,2.2407
0.45,0.03,4.9052
0.43,0.76,6.3082
0.33,0.34,4.5853
0.97,0.94,2.8451
0.4,0.06,4.7724
0.38,0.03,4.5445
0.14,0.58,2.9043
0.94,0.78,2.6238
0.23,0.04,2.8614
0.35,0.03,4.3041
0.51,0.96,6.8666
0.02,0.7,2.3636
0.49,0.59,6.2059
0.7,0.83,5.2372
0.41,0.47,5.6876
0.26,0.69,4.4672
0.91,0.01,1.2465
0.73,0.07,3.3167
0.3,0.46,4.5447
0.59,0.26,5.277
0.13,0.36,2.2631
0.79,0.46,3.423
0.24,0.96,4.8511
0.83,0.69,3.48
0.42,0.14,4.9877
0.6,0.5,5.6399
0.3,0.81,5.2929
0.82,0.5,3.1868
0.65,0.15,4.551
0.69,0.91,5.5731
0.95,0.82,2.738
0.05,0.32,1.736
0.98,0.13,1.2795
0.47,0.98,6.9048
0.91,0.08,1.4721
0.83,0.92,3.9081
0.87,0.93,3.4384
0.02,0.91,2.8243
0.89,0.34,2.0867
0.01,0.28,1.5788
0.09,0.86,3.1159
0.39,0.04,4.5803
0.49,0.88,6.8584
0.18,0.26,2.6229
0.62,0.53,5.5318
0.3,0.16,3.9211
0.71,0.95,5.3868
0.16,0.3,2.5406
0.56,0.32,5.4762
0.47,0.89,6.8811
0.63,0.94,6.2045
0.26,0.33,3.68
0.22,0.3,3.2084
0.03,0.01,1.1464
0.26,0.82,4.7749
0.79,0.71,3.8635
0.45,0.8,6.3933
0.67,0.69,5.263
0.79,0.13,2.8488
0.66,0.6,5.1868
0.57,0.96,6.7249
0.51,0.06,5.096
0.05,0.68,2.4234
0.84,0.25,2.3963
0.79,0.47,3.3705
0.95,0.41,1.9664
0.84,0.82,3.6607
0.95,0.27,1.6607
0.69,0.28,4.2661
0,1,3.0112
0.75,0.3,3.528
0.03,0.14,1.4303
0.36,0.2,4.6429
0.84,0.86,3.6712
0.73,0.77,4.7493
0.23,0.36,3.4904
0,0.77,2.3946
0.62,0.84,6.1764
0.54,0.92,6.8265
0.38,0.8,6.075
0.85,0.19,2.3026
0.09,0.16,1.6051
1,0.95,2.9673
0.71,0.88,5.2659
0.65,0.11,4.3798
0.67,0.39,4.7027
0.96,0.34,1.6863
0.38,0.95,6.4256
0.5,0.96,6.9492
0.99,0.73,2.485
0,0.7,2.4049
0.95,0.62,2.4246
0.6,0.86,6.3851
0.55,0.21,5.4032
0.1,0.04,1.4668
0.54,0.47,6.0301
0.01,0.59,2.1493
0.79,0.03,2.4825
0.22,0.92,4.3885
0.73,0.24,3.7314
0.11,0.37,2.2834
0.75,0.9,4.7407
0.5,0.38,5.8107
0.1,0.11,1.5911
0.41,0.99,6.5662
0.13,0.34,2.2306
0.92,0.63,2.5594
0.59,0.44,5.6428
0.62,0.04,4.5054
0.06,0.48,2.1694
0.65,0.92,5.9915
0.86,0.36,2.483
0.72,0.97,5.2539
0.81,0.07,2.3929
0.97,0.75,2.5853
0.95,0.06,1.2735
0.42,0.67,6.1857
0.64,0.03,4.2813
0.77,0.77,4.2578
0.64,0.31,4.8677
0.07,0.02,1.2252
0.98,0.35,1.8842
0.31,0.91,5.5845
0.03,0.68,2.3457
0.1,0.02,1.365
0.32,0.57,4.9131
0.34,0.57,5.2469
0.19,0.45,3.164
0.18,0.93,4.0018
0.14,0.88,3.3692
0.4,0.85,6.4137
0.04,0.46,1.9432
0.81,0.98,4.2128
0.06,0.77,2.6193
0.35,0.66,5.4549
0.27,0.91,5.108
0.59,0.8,6.2318
0.76,0.26,3.3447
0.51,0.46,5.8648
0.35,0.02,4.3592
0.34,0.9,5.7708
0.66,0.16,4.2816
0.8,0.84,4.0131
0.46,0.15,5.1906
0.91,0.11,1.5884
0.84,0.32,2.6107
0.37,0,4.3377
0.63,0.85,6.0858
0.43,0.01,4.8513
0.48,0.51,5.9444
0,0.33,1.6411
0,0.23,1.3523
0.5,0.33,5.5551
0.49,0.22,5.4637
0.15,0.15,2.1956
0.47,0.8,6.616
0.5,0.27,5.514
0.66,0.25,4.5996
0.45,0.39,5.6142
0.76,0.28,3.4745
0.28,0.22,3.7978
0.47,0,4.9502
0.03,0.32,1.6737
0.88,0.67,2.8569
0.31,0.45,4.6118
0.52,0.5,5.9107
0.94,0.26,1.6154
0.04,0.99,3.0531
0.2,0.78,4.0157
0.93,0.28,1.7821
0.27,0.62,4.4074
0.62,0.92,6.2827
0.77,0.37,3.4851
0.72,0.25,3.882
0.48,0.81,6.6198
0.68,0.62,5.2144
0.4,0.93,6.4107
0.57,0.58,5.9859
0.64,0.59,5.4101
0.76,0.25,3.3083
0.27,0.28,3.8531
0.57,0.09,4.9258
0.23,0.26,3.2336
0.15,0.57,3
0.6,0.04,4.7189
0.18,0.37,2.9858
0.47,0.1,5.2083
0.49,0.09,5.2285
0.33,0.59,5.2348
0.67,0.2,4.4151
0.01,0.86,2.7117
0.81,0.13,2.5412
0.56,0.35,5.563
0.51,0.9,6.7956
0.44,0.77,6.3638
0.11,0.93,3.347
0.85,0.76,3.3888
0.63,0.9,6.1253
0.56,0.06,4.9655
0.99,0.82,2.7189
0.83,0.05,2.0818
0,0.41,1.7952
0.7,0.19,3.9749
0.42,0.86,6.6506
0.53,0.79,6.5338
0.27,0.08,3.4628
0.37,0.77,5.9149
0.2,0.95,4.2715
0.96,0.11,1.3878
0.53,0.57,6.1852
0.39,0.39,5.2785
0.54,0.3,5.6484
0.93,0.27,1.7636
0.86,0.69,3.2435
0.96,0.41,1.7739
0.65,0.19,4.5359
0.56,0.59,6.0897
0.43,0.1,5.0968
0.19,0.4,3.0454
0.56,0.56,5.941
1,0.81,2.7047
0.87,0.45,2.6092
0.88,0.92,3.417
0.64,0.06,4.3484
0,0.17,1.2754
0.81,0.86,3.9915
0.88,0.52,2.5579
0.71,0.56,4.6326
0.3,0.84,5.3235
0.69,0.31,4.2886
0.46,0.77,6.3806
0.78,0.41,3.6105
0.94,0.11,1.301
0.96,0.42,1.8566
0.11,0.09,1.5903
0.06,0.09,1.4628
0.67,0.07,4.0727
0.56,0.93,6.7774
0.84,0.59,3.0173
0.71,0.72,4.8524
0.56,0.45,5.6893
0.47,0.66,6.2472
0.35,0.91,6.1031
0.39,0.61,5.7315
0.14,0.62,2.9305
0.76,0.88,4.546
0.78,0.1,2.8781
0.05,0.73,2.5206
0.31,0.24,4.2242
0.65,0.04,4.2704
0.76,0.7,4.2814
0.84,0.18,2.2726
0.88,0.65,2.8945
0.69,0.55,4.842
0.82,0.6,3.3582
0.06,0.49,2.1372
0.01,0.02,0.99995
0.51,0.21,5.3801
0.58,0.21,5.1744
0.61,0.84,6.2147
0.75,0.09,3.1546
0.38,0.28,4.9524
0.2,0.21,2.7117
0.81,0.85,3.9221
0.92,0.77,2.8465
0.43,0.84,6.3895
0.87,0.54,2.8111
0.84,1,3.9436
0.95,0.75,2.5891
0.45,0.88,6.554
0.95,0.77,2.5606
0.17,0.23,2.4933
0.28,0.2,3.8015
0.15,0.63,3.0611
0.39,0.88,6.4022
0.15,0.88,3.5964
1,0.67,2.2957
0.33,0.57,5.0461
0.1,0.44,2.2024
0.41,0.93,6.5538
0.01,0.24,1.4896
0.83,0.24,2.5489
0.81,0.4,3.0646
1,0.52,2.0099
0.37,0.51,5.3583
0.56,0.78,6.3789
0.05,0.27,1.5887
1,0.79,2.5893
0.98,0.6,2.225
0.6,0.58,5.8734
0.71,0.87,5.2849
0.72,0.98,5.3748
0.44,0.1,5.1261
0.85,0.03,1.9453
0.35,0.72,5.6851
0.49,0.07,5.1442
0.74,0.93,4.9907
0.85,0.6,3.0734
0.19,0.44,3.0163
0.75,0.47,3.9435
0.38,0.7,5.9057
0.01,0.48,1.9685
0.18,0.79,3.7138
0.93,0.6,2.3822
0.6,0.82,6.2878
0.34,0.16,4.4053
0.65,0.67,5.4211
0.79,0.41,3.3173
0.88,0.2,1.9187
0.73,0.99,5.2383
0.34,0.64,5.4004
0.08,0.64,2.5549
0.57,0.28,5.3326
0.37,0.85,6.0796
0.69,0.33,4.4137
0.8,0.43,3.1964
0.6,0.55,5.6654
1,0.87,2.7041
0.91,0.85,2.9374
0.92,0.48,2.1728
0.23,0.92,4.5956
0.08,0.43,2.1108
0.43,0.44,5.6253
0.74,0.9,4.8976
0.96,0.5,2.1299
0.9,0.91,3.2375
0.87,0.9,3.2743
0.89,0.05,1.5487
0.16,0.21,2.3416
0.13,0.11,1.855
0.24,0.84,4.53
0.96,0.58,2.2532
0.72,0.83,4.9994
0.27,0.03,3.3625
0.84,0.64,3.247
0.09,0.4,2.1796
0.98,0.51,1.9564
0.18,0.91,4.0154
0.46,0.24,5.3294
0.75,0.61,4.2503
0.85,1,3.794
0.88,0.93,3.4341
0.82,0.72,3.6076
0.45,0.58,6.0205
0.44,0.18,5.2856
0.46,0.14,5.258
0.66,0.64,5.3349
0.31,0.97,5.6175
0.15,0.66,3.1796
0.73,0.34,3.9192
0.92,0.94,3.1511
0.99,0.14,1.2528
0.08,0.93,3.1139
0,0.03,1.0796
0.68,0.19,4.206
0.57,0.46,5.7046
0.25,0.88,4.64
0.49,0.86,6.7024
0.76,0.46,3.7229
0.68,0.5,4.8449
0.49,0.5,6.1087
0.79,0.82,4.1679
0.82,0.81,3.6229
0.91,0.91,3.1618
0.38,0.83,6.1466
0.85,0.31,2.481
0.82,0.9,3.9316
0.81,0.54,3.4054
0.03,0.02,1.0941
0.38,0.66,5.7956
0.4,0.58,5.7853
0.82,0.87,3.8559
0.3,0.77,5.1617
0.99,0.9,2.81
0.19,0.71,3.7134
0.25,0.45,3.789
0.43,0.27,5.4263
0.44,0.28,5.5085
0.43,0.67,6.0695
0.23,0.43,3.6149
0.93,0.46,2.0066
0.16,0.28,2.5039
0.21,0.15,2.7336
0.07,0.76,2.7376
0.53,0.7,6.3235
0.21,0.84,4.1843
0.85,0.89,3.5508
0.63,0.96,6.1661
0.55,0.82,6.6205
0.6,0.35,5.2838
0.77,0.41,3.5067
0.9,0.54,2.4689
0.59,0.01,4.7775
0.22,0.29,3.1801
0.27,0.05,3.3427
0.66,0.8,5.5805
0.22,0.65,3.9499
0.28,0.3,4.0119
0.87,0.6,2.7889
0.98,0.69,2.3705
0.52,0.78,6.6251
0.77,0.26,3.2545
0.43,0.57,5.9507
0.58,0.7,6.2038
0.35,0.54,5.28
0.26,0.15,3.4091
0.69,0.27,4.3172
0.71,0.94,5.4084
0.76,0.63,4.2272
0.95,0.66,2.4941
0.21,0.06,2.5927
0.97,0.77,2.5932
0.94,0.32,1.7507
0.28,0.24,3.909
0.38,0.38,5.2299
0.46,0.3,5.5651
0.63,0.4,5.1699
0.92,0.81,2.9061
0.6,0.6,5.7819
0.28,0.58,4.4858
0.26,0.56,4.1996
0.22,0.7,3.9579
0.26,0.27,3.7437
0.49,0.9,6.7842
0.86,0.52,2.804
0.46,0.62,6.2025
0.58,0.28,5.2973
0.92,0.73,2.7149
0.54,0.9,6.7478
0.45,0.38,5.6584
0.98,0.44,1.8943
0.73,0.65,4.5062
0.91,0.34,2.1326
0.02,0.87,2.7757
0.08,0.73,2.7257
0.22,0.46,3.5109
0.85,0.17,2.1879
0.71,0.2,3.8929
0.21,0.79,3.9693
0.24,0.85,4.4885
0.83,0.47,2.9867
0.97,0.89,2.8468
0.84,0.11,2.1755
0.31,0.68,5.0758
0.79,0.15,2.8072
0.51,0.37,5.7716
0.5,0.21,5.385
0.6,0.08,4.7279
0.45,0.1,5.1241
0.51,0.31,5.5964
0.24,0.01,2.8869
0.9,0.28,2.0516
0.7,0.75,5.0769
0.86,0.47,2.6512
0.43,0.85,6.4984
0.57,0.06,4.78
0.82,0.56,3.2733
0.94,0.39,1.9171
0.72,0.91,5.1613
0.11,0.29,1.9608
0.05,0.5,2.0644
0.4,0.94,6.42
0.95,0.12,1.3365
0.93,0.2,1.6942
0.88,0.88,3.305
0.58,0.06,4.7906
0.13,0.05,1.7052
0.65,0.62,5.475
0.53,0.71,6.3929
0.81,0.1,2.4094
0.71,0.24,3.9556
0.04,0.29,1.6431
0.23,0.94,4.6872
0.68,0.72,5.3191
0.72,0,3.2846
0.17,0.43,2.928
0.34,0.97,6.0196
0.34,0.33,4.6522
0.43,0.14,5.2098
0.03,0.98,3.0063
0.06,0.59,2.2556
0.64,0.8,5.8926
0.99,0.38,1.7145
0.6,0.63,5.8065
0.86,0.07,1.861
0.78,0.56,3.7186
0.95,0.23,1.5747
0.01,0.32,1.6231
0.69,0.05,3.8576
0.52,0.83,6.7178
0.27,0.58,4.3197
0.32,0.87,5.6287
0.09,0.61,2.4902
0.63,0.27,4.9641
0.72,0.2,3.7572
0.98,0.25,1.4661
0.29,0.69,4.8787
0.04,0.94,2.9516
0.3,0.67,4.9907
0.83,0.62,3.2376
0.37,0.97,6.2892
0.98,0.03,1.1631
0.92,0.11,1.3935
0.47,0.69,6.3301
0.95,0.55,2.127
0.19,0.77,3.7685
0.44,0.6,6.1404
0.13,0.18,2.0605
0.99,0.57,2.1228
0.26,0.4,3.9826
0.13,0.41,2.4499
0.79,0.32,3.1487
0.92,0.84,2.9611
0.93,0.05,1.3493
0.94,0.42,1.9509
0.05,0.83,2.7787
0.85,0.75,3.3206
0.18,0.36,2.873
0.87,0.65,3.0397
0.69,0.96,5.6833
0.66,0.85,5.6695
0.62,0.62,5.7336
0.89,0.26,1.9362
0.08,0.67,2.5451
0.85,0.41,2.6104
0.23,0.52,3.8441
0.59,0.53,5.7559
0.32,0.21,4.2675
0.49,0.61,6.2118
0.35,0.97,6.1647
0.2,0.45,3.274
0.98,0.02,1.1242
0.78,1,4.6744
0.31,0.25,4.2672
0.42,0.38,5.5163
0.88,0.15,1.8737
0.32,0.54,4.9619
0.44,0.01,4.7944
0.07,0.03,1.3352
0.91,0.43,2.1962
0.71,0.76,4.991
0.81,0.24,2.6701
0.82,0.2,2.5196
0.97,0.39,1.7949
0,0.76,2.4906
0.14,0.83,3.4127
0.88,0.76,3.0264
0.75,0.81,4.5473
0.27,0.89,4.9687
0.75,0.77,4.4339
0.52,0.99,6.9204
0.34,0.41,4.877
0.95,0.21,1.4987
0.95,0.54,2.1949
0.15,0.91,3.7568
0.54,0.98,6.9239
0.53,0.66,6.3138
1,0.94,2.877
0.17,0.54,3.1215
0.21,0.04,2.5749
0.28,0.63,4.6726
0.16,0.11,2.0778
0.24,0.56,3.9876
0.03,0.48,2.0348
0.61,0.9,6.2438
0.85,0.68,3.1244
0.73,0.18,3.5228
0.86,0.81,3.3385
0.81,0.25,2.8013
0.06,0.21,1.57
0.72,0.27,3.8573
0.66,0.48,5.1282
0.77,0.46,3.6706
0.51,0.69,6.4551
0.79,0.31,3.0667
0.34,0.55,5.2839
0.87,0.31,2.2122
0.81,0.28,2.7804
0.62,0.77,6.0401
0.35,0.76,5.6798
0.92,0.93,3.1563
0.09,0.59,2.4354
0,0.45,1.8799
0.21,0.47,3.488
0.69,0.83,5.411
0.67,0.81,5.5828
0.48,0.66,6.2413
0.35,0.62,5.4335
0.41,0.86,6.3959
0.62,0.52,5.453
0.29,0.62,4.775
0.16,0.39,2.7494
0.27,0.65,4.584
0.11,0.35,2.2031
0.83,0.66,3.3272
0.9,0.98,3.372
0.31,0.6,4.9998
0.56,0.54,5.891
0.6,0.94,6.4459
0.65,0.79,5.7198
0.14,0.66,3.0086
0.94,0.88,2.9068
0.71,0.86,5.245
0.34,0.37,4.7774
0.92,0.85,2.9804
0.29,0.71,4.8673
0.53,0.23,5.4853
0.56,0.27,5.3386
0.36,0.18,4.6398
0.76,0.86,4.5709
0.73,0.32,3.9263
0.36,0.05,4.3723
0.04,0.57,2.1349
0.25,0.37,3.8111
0.42,0.92,6.6126
0.59,0.97,6.5786
0.44,0.35,5.5912
0.6,0.98,6.5881
0.1,0.18,1.6444
0.43,0.24,5.1862
0.24,0.39,3.6318
0.14,0.16,2.0412
0.23,0.49,3.6674
0.18,0.71,3.5869
0.4,0.95,6.5768
0.84,0.89,3.7816
0.68,0.05,4.022
0.2,0.67,3.7518
0.56,0.03,4.999
0.58,0.46,5.7232
1,0.31,1.6283
0.88,0.45,2.3642
0.03,0.18,1.2603
0.51,0.29,5.5292
0.11,0.82,3.1458
0.75,0.06,3.0475
0.2,0.43,3.2372
0.53,0.68,6.2923
0.04,0.28,1.6498
0.7,0.8,5.2265
0.78,0.54,3.7978
0.78,0.78,4.15
0.91,0.67,2.6131
0.83,0.16,2.386
0.07,0.67,2.4199
0,0.99,2.9906
0.41,0.43,5.5503
0.19,0.48,3.1455
0.5,0.95,6.8534
0.35,0.27,4.7565
0.22,0.47,3.647
0.29,1,5.5281
0.86,0.91,3.5702
0.5,0.64,6.3161
0.32,0.69,5.2393
0.9,0.13,1.5995
0.58,0.44,5.7109
0.6,0.37,5.3651
0.37,1,6.3473
0.03,0.5,2.0414
0.68,0.74,5.3542
0.99,0.59,2.2243
0.57,0.01,4.8543
0.3,0.59,4.8647
0.06,0.67,2.5081
0.22,0.18,2.8937
0.6,0.05,4.6584
0.23,0.18,3.1391
0.38,0.56,5.6296
0.55,0.97,6.8065
0.58,0.77,6.2738
0.12,0.43,2.4212
0.17,0.91,3.8105
0.39,0.29,5.1365
0.36,0.88,6.0718
0.24,0.63,4.1305
0.18,0.57,3.2678
0.21,0.77,4.0504
0.63,0.39,5.1901
0.73,0.5,4.2717
0.5,0.4,5.8141
0.31,0.32,4.3704
0.71,0.08,3.5874
0.78,0.94,4.5467
0.69,0.75,5.255
0.79,0.6,3.7197
0.88,0.19,1.8465
0.71,0.22,3.842
0.26,0.35,3.7972
0.93,0.34,1.8024
0.84,0.58,3.0021
0.84,0.74,3.3777
0.97,0.83,2.6137
0.29,0.23,3.9017
0.04,0.86,2.8489
0.01,0.64,2.2865
0.67,0.59,5.1843
0.54,0.46,5.7951
0.18,0.64,3.4614
0.81,0.08,2.4062
0.44,0.45,5.7443
0.07,0.79,2.6981
0.85,0.02,1.8784
0.87,0.77,3.213
0.17,0.53,3.0918
0.23,0.46,3.6868
0.8,0.6,3.4679
0.74,0.13,3.3882
0.48,0.1,5.2291
0.34,0.35,4.7535
0.3,0.51,4.6749
0.74,0.03,3.209
0.25,0.58,4.1695
0.85,0.98,3.7386
0.77,1,4.8129
0.02,1,3.0569
0.18,0.63,3.4649
0.59,0.12,4.9756
0.57,0.95,6.6971
0.92,0.43,2.1644
0.59,0.65,5.9985
0.16,0.25,2.4757
0.36,0.14,4.5204
0.08,0.63,2.5193
0.83,0.96,3.8675
0.29,0.36,4.1564
0.58,0.65,6.0187
0.65,0.4,5.0193
0.65,0.66,5.4927
0.37,0.68,5.7142
0.51,0.03,5.0436
0.12,0.94,3.4107
0.69,0.74,5.1947
0.67,0.56,4.8888
0.01,0.58,2.2955
0.54,0.22,5.3397
0.48,0.67,6.4007
0.71,0.67,4.7899
0.2,0.29,2.9069
0.79,0.72,3.9016
0.08,0.25,1.6921
0.86,0.41,2.5411
0.36,0.62,5.5286
0.8,0.49,3.422
0.43,0.97,6.7094
0.4,0,4.5601
0.56,0.63,6.1271
0.73,1,5.1952
0.86,0.88,3.4563
0.67,0.19,4.3965
0.96,0.85,2.7444
0.84,0.42,2.7362
0.8,0.28,2.9597
0.06,0.2,1.5905
0.28,0.71,4.7201
0.5,0.6,6.1984
0.16,0.72,3.4596
0.44,0.13,5.111
0.97,0.55,2.0892
0.51,0.95,6.8969
0.34,0.69,5.4704
0.01,0.4,1.8502
0.81,0.69,3.7177
0.07,0.2,1.5884
0.26,0.5,4.0686
0.87,0.39,2.4507
0.92,0.42,2.0703
0.18,0.87,3.9026
0.07,1,3.2325
0.99,0.26,1.5877
0.94,0.99,3.1097
0.94,0.92,3.0259
0.07,0.95,3.0521
0.15,0.8,3.5016
0.97,0.62,2.1654
0.95,0.67,2.3719
0.22,0.79,4.2557
0.19,0.97,4.2926
0.51,0.77,6.5127
0.66,0.83,5.7054
0.2,0.4,3.2356
0.1,0.16,1.7997
0.63,0.61,5.6367
0.31,0.57,4.8514
0.89,0.79,3.0101
0.4,0.26,5.1209
0.56,0.25,5.3442
0.81,0.14,2.5904
0.6,0.97,6.5408
0.31,0.95,5.5801
0.16,0.38,2.6282
0.23,0.48,3.7252
0.27,0.85,4.9247
0.33,0.88,5.7551
0.56,0.74,6.2222
0.93,0.87,2.9964
0.75,0.65,4.3055
0.13,0.91,3.4849
0.16,0.91,3.7364
0.46,0.92,6.7314
0.2,0.19,2.7208
0.31,0.81,5.3924
0.1,0.2,1.7353
0.03,0.85,2.7556
0.77,0.03,2.8165
0.05,0.84,2.8001
0.65,0.16,4.4277
0.66,0.27,4.6417
0.82,0.88,3.8314
0.37,0.5,5.4237
0.72,0.49,4.3681
0.04,0.88,2.8194
0.64,0.14,4.5753
0.83,0.42,2.8488
0.31,0.19,4.1435
0.45,0.73,6.3075
0.42,0.71,6.0889
0.11,0.17,1.7649
0.86,0.86,3.4247
0.45,0.35,5.5133
0.41,0.45,5.6027
0.02,0.13,1.273
0.87,0.38,2.3271
0.44,0.3,5.4784
0.42,0.95,6.6228
0.98,0.43,1.8605
0.5,0.22,5.5013
0.55,0.96,6.8248
0.55,0.5,5.9028
0.06,0.28,1.699
0.5,0.58,6.0341
0.84,0.51,2.9757
0.96,0.71,2.5202
0.67,0.73,5.4452
0.9,0.46,2.1654
0.54,0.31,5.5973
0.46,0.79,6.5295
0.63,0.37,5.0398
0.77,0.18,3.1247
0.63,0.15,4.6583
0.27,0.15,3.4994
0.92,0.74,2.7946
0.41,0.48,5.6337
0.99,0.83,2.6995
0.04,0.08,1.1803
0.33,0.12,4.2729
0.62,0.72,5.9195
0.64,0.96,6.1636
0.95,0.28,1.7032
0.68,0.58,5.0598
0.01,0.09,1.1215
0.11,0.15,1.7126
0.57,0.27,5.4211
0.15,0.13,2.0283
0.17,0.81,3.7066
0.22,0.05,2.8145
0.32,0.36,4.5777
0.39,0.87,6.2819
0.18,0.03,2.2023
0.59,0.58,5.9195
0.84,0.76,3.5061
0.75,0.63,4.2604
0.63,0.8,5.8658
0.13,0.52,2.7163
0.85,0.37,2.611
0.33,0.87,5.7539
0.32,0.91,5.7491
0.49,0.08,5.0867
0.64,0.57,5.3682
0.54,0.87,6.7289
0.25,0.54,4.2215
0.63,0.65,5.6881
0.17,0.12,2.3893
0.29,0.12,3.6131
0.7,0.45,4.476
0.35,0.98,6.136
0.42,0.17,5.1649
0,0,0.98516
0.28,0.7,4.7668
0.88,0.27,2.0262
0.45,0.06,4.9476
0.93,0.92,3.0442
0.85,0.36,2.554
0.52,0.74,6.4521
0.24,0.55,3.8962
0.77,0.78,4.2301
0.65,0.28,4.7407
0.01,0.53,2.1098
0.12,0.2,2.0116
0.79,0.94,4.349
0.15,0.84,3.4349
0.11,0.08,1.6035
0.22,0.32,3.2769
0.48,0.9,6.7744
0.82,0.11,2.3379
0.32,0.89,5.6793
0.99,0.45,1.8054
0.99,0.81,2.6875
0.73,0.29,3.8021
0.63,0.91,6.217
0.53,0.75,6.4097
0.12,0.22,2.0154
0.03,0.99,2.9746
0.47,0.02,5.0177
0.16,0.76,3.4197
0.91,0.83,3.0199
0.2,0.92,4.2279
0.35,0.51,5.1502
0.17,0.4,2.7722
0.8,0.07,2.5614
0.8,0.62,3.5014
0.08,0.47,2.18
0.04,0.26,1.4526
0.44,0.17,5.1927
0.11,0.62,2.7213
0.82,0.99,4.0591
0.67,0.46,4.9499
0.15,0.41,2.7416
0.53,0.83,6.6839
0.79,0.34,3.3012
0.84,0.08,2.1009
0.33,0.68,5.4308
0.54,0.28,5.4843
0.32,0.85,5.5695
0.73,0.66,4.5849
0.51,0.14,5.3817
0.68,0.55,4.9743
0.04,0.79,2.6741
0.36,0.94,6.2336
0.18,0.53,3.2349
0.51,0.4,5.8474
0.88,0.12,1.8218
0.73,0.03,3.355
0.21,0.54,3.6225
0.82,0.55,3.2604
0,0.21,1.5798
0.38,0.75,6.0007
0.97,0.01,1.0627
0.51,0.09,5.1201
0.34,0.79,5.71
0.43,0.83,6.5156
0.48,0.65,6.2219
0.52,0.05,5.162
0.29,0.7,4.8628
0.7,0.05,3.6733
0.44,0.91,6.6018
0.07,0.48,2.1012
0.36,0.79,5.8853
0.58,0.96,6.6888
0.97,0.68,2.3488
0.14,0.53,2.6813
0.24,0.79,4.4675
0.61,0.92,6.3959
0.63,0.33,5.0847
0.78,0.34,3.2272
0.6,0.61,5.8515
0.75,0.53,4.0004
0.25,0.86,4.726
0.81,0.51,3.255
0.51,0.11,5.2122
0.95,0.98,3.0594
0.98,0.65,2.3613
0.13,0.99,3.5157
0.78,0.3,3.1608
0.81,1,4.2109
0.57,0.08,4.966
0.55,0.31,5.4802
0.35,0.73,5.7143
0.88,0.85,3.307
0.24,0.86,4.5101
0.23,0.5,3.7127
0.51,0.34,5.5809
0.35,0,4.1683
0.43,0.74,6.2513
